objectId,admin3_code,admin2_code,ACL,admin1_code,name,dem,latitude,population,updatedAt,alternatenames,longitude,feature_class,modification_date,cc2,country_code,feature_code,geonameid,timezone,createdAt,asciiname,elevation
ZyzqCHmAwu,131704,1317,null,17,Canidelo,83,41.12314,26431,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Canidello,Canidelo",-8.64654,P,2018-02-07,,PT,PPL,2741551,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Canidelo,
m3VSDRc6q5,182306,1823,null,22,Campo,591,40.71086,4551,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Campo,-7.91445,P,2018-12-04,,PT,PPL,2741649,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Campo,
FVeu23KDWX,182102,1821,null,22,Campo de Besteiros,272,40.55655,1474,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-8.13432,P,2018-05-17,,PT,PPL,2741637,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Campo de Besteiros,
mmZWmA591S,31208,312,null,4,Calendário,103,41.40361,11357,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Calendario,Calendário",-8.52967,P,2018-12-04,,PT,PPL,2741724,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Calendario,
DKFlhJ545b,131502,1315,null,17,Campo,127,41.18516,8916,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Campo,-8.46493,P,2018-12-04,,PT,PPL,2741648,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Campo,
Ab0UJbxWuE,180901,1809,null,22,Canas de Senhorim,357,40.50012,3509,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Canas,Canas de Senhorim,Canas de Senhorin,Cannas de Senhorin",-7.89874,P,2018-05-17,,PT,PPL,2741612,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Canas de Senhorim,
96ciFYGP1T,30106,301,null,4,Caldelas,78,41.67101,5724,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Caldelas,-8.38148,P,2014-04-06,,PT,PPL,2741728,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Caldelas,
YbFAZjANEL,131306,1313,null,17,Calves,37,41.38599,138,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Calves,-8.7295,P,2018-02-09,,PT,PPL,2741704,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Calves,
UUyujE8ygz,31403,314,null,4,Caldas de Vizela,174,41.38212,10239,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Caldas de Vizela,Sao Miguel,São Miguel",-8.3089,P,2012-01-17,,PT,PPL,2741738,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Caldas de Vizela,
SHwh0KJGwu,30808,308,null,4,Caldas das Taipas,131,41.48465,5723,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Caldas das Taipas,Taipas",-8.3485,P,2018-02-19,,PT,PPL,2741742,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Caldas das Taipas,
LKvQ0XBhtm,180202,1802,null,22,Cabanas de Viriato,294,40.47662,1533,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Cabanas de Viriato,-7.97445,P,2018-05-17,,PT,PPL,2741897,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Cabanas de Viriato,
E9zSNIOOah,180504,1805,null,22,Britiande,578,41.06287,934,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Britiande,-7.79245,P,2018-03-14,,PT,PPL,2741987,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Britiande,
fUVCJjzN4e,10204,102,null,2,Branca,161,40.76653,5632,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Branca,-8.48262,P,2018-07-04,,PT,PPL,2742024,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Branca,
GZGzRVv91U,30807,308,null,4,Brito,149,41.45821,5051,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Brito,-8.36103,P,2012-08-04,,PT,PPL,2741985,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Brito,
zMyLAUdq4q,30342,303,null,4,Braga,188,41.55032,121394,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"BGZ,Bracara Augusta,Braga,Mpranka,braga,buraga,Μπράγκα,Брага,براگا,ブラガ",-8.42005,P,2018-05-01,,PT,PPLA,2742032,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Braga,
yvwBo7QiA8,60504,605,null,7,Buarcos,25,40.16604,7865,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Buarcos,-8.8768,P,2012-01-17,,PT,PPL,2741961,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Buarcos,
dkorpTVoBM,30414,304,null,4,Cabeceiras de Basto,295,41.51431,16710,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Cabeceiras de Basto,Kabesejrash-di-Bashtu,ka bei sai la shen de ba shen tu,Кабесейраш-ди-Башту,Кабесейраш-ді-Башту,卡貝塞拉什德巴什圖",-7.98942,P,2018-02-11,,PT,PPLA2,2741865,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Cabeceiras de Basto,
rFYptnB9VM,40245,402,null,5,Bragança,673,41.80582,34375,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"BGC,Braganca,Bragance,Bragança,Браганца",-6.75719,P,2018-08-19,,PT,PPLA,2742027,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Braganca,
Yir6FCcn1g,131803,1318,null,17,Bougado,35,41.33979,21680,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Bougado,-8.5518,P,2018-12-04,,PT,PPL,2742051,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Bougado,
PcBpHTYJ7Y,10802,108,null,2,Beduido,33,40.76427,8201,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Beduido,-8.5611,P,2018-12-04,,PT,PPL,2742309,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Beduido,
KAmyaWdFXX,,,null,17,Barrosas,180,41.35534,5573,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Barrosas,Santa Eulalia,Santa Eulália",-8.29943,P,2012-01-17,,PT,PPL,2742330,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Barrosas,
B0xAWNRF8c,40303,403,null,5,Belver,762,41.24696,1100,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Belver,-7.27594,P,2018-05-31,,PT,PPL,2742283,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Belver,
WwpnqPB7Q2,50302,503,null,6,Barroca Grande,695,40.1539,600,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Barroca Grande,-7.74897,P,2018-12-04,,PT,PPL,2742349,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Barroca Grande,
fBRQ9F9g1R,170205,1702,null,21,Boticas,491,41.68939,5750,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Boticas,-7.66914,P,2018-02-11,,PT,PPLA2,2742090,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Boticas,
l6Wy1hURdG,10106,101,null,2,Belazaima do Chão,117,40.53215,599,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Belazaima do Chao,Belazaima do Chão",-8.36572,P,2018-05-17,,PT,PPL,2742292,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Belazaima do Chao,
eb2zL0sPIr,30215,302,null,4,Barqueiros,10,41.49111,1957,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Barqueiros,-8.73192,P,2018-07-04,,PT,PPL,2742406,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Barqueiros,
S3VhJERlHA,131306,1313,null,17,Beiriz de Baixo,52,41.39727,3229,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-8.72385,P,2018-02-09,,PT,PPL,2742297,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Beiriz de Baixo,
24s7gJl2bs,50304,503,null,6,Barco,411,40.1741,879,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Barco,-7.60813,P,2018-06-27,,PT,PPL,2742415,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Barco,
BAopCQApNV,131305,1313,null,17,Balazar,64,41.40435,2543,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-8.62386,P,2018-05-17,,PT,PPL,2742478,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Balazar,
7vWookXmEx,40204,402,null,5,Baçal,648,41.85287,484,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-6.72137,P,2018-02-11,,PT,PPL,2742524,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Bacal,
186umzHlm2,30209,302,null,4,Barcelos,24,41.53174,19085,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Barcelos,Barselos,Barselosas,Barselush,ba sai lu shen,barselosa,barselushi,barslws,barsylws,baruserosu,Барселос,Барселуш,بارسلوس,بارسيلوس,বার্সেলোস,ბარსელუში,バルセロス,巴塞卢什",-8.61843,P,2018-01-29,,PT,PPLA2,2742416,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Barcelos,
CUS11RhfYd,61103,611,null,7,Avô,258,40.29273,595,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Avo,Avô",-7.90288,P,2018-02-27,,PT,PPL,2742563,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Avo,
6PnlTCJRgt,131003,1310,null,17,Baltar,288,41.19272,4929,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Baltar,-8.38768,P,2018-06-08,,PT,PPL,2742458,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Baltar,
eDF9JQP2Wx,131707,1317,null,17,Azenha,74,41.07651,12260,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Azenha,-8.62468,P,2018-12-04,,PT,PPL,2742557,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Azenha,
WIKfKHEuSd,130202,1302,null,17,Baião,577,41.16273,20522,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Baiao,Baião",-8.0347,P,2018-06-08,,PT,PPLA2,2742504,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Baiao,
UIhgNgFqN1,130412,1304,null,17,Baguim do Monte,168,41.19203,15850,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Baguim,Baguim do Monte",-8.54118,P,2018-01-15,,PT,PPL,2742506,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Baguim do Monte,
I0C8ukximW,60307,603,null,7,Assafarge,171,40.15895,5302,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Assafarge,-8.43167,P,2018-02-14,,PT,PPL,2742649,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Assafarge,
Wol1PxCyHI,131405,1314,null,17,Aves,116,41.37034,8507,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Aves,-8.4101,P,2016-03-10,,PT,PPL,2742577,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Aves,
Gr8x5k71IM,131602,1316,null,17,Árvore,36,41.33922,5196,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Arvore,Árvore",-8.71806,P,2018-12-04,,PT,PPL,2742661,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Arvore,
5S0NufDDMj,10512,105,null,2,Aveiro,19,40.64427,54162,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Abeiro,Aveiro,Avejru,ZAV,Αβέιρο,Авейру",-8.64554,P,2018-04-30,,PT,PPLA,2742611,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Aveiro,
aMCWCDvWms,131702,1317,null,17,Avintes,86,41.10711,11577,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Avintes,-8.55131,P,2018-02-21,,PT,PPL,2742565,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Avintes,
PQAzFDh385,131301,1313,null,17,Aver-o-Mar,15,41.40607,10501,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"A ver-o-mar,Abre Mar,Aver-o-Mar",-8.77958,P,2018-01-29,,PT,PPL,2742578,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Aver-o-Mar,
gGBZBVEDbR,30730,307,null,4,Arões,367,41.45553,4855,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Aroes,Arões,Sao Romao,São Romão",-8.21419,P,2012-01-17,,PT,PPL,2742702,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Aroes,
8BLiPG5lBE,10801,108,null,2,Avanca,34,40.80771,6540,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Avanca,-8.5722,P,2012-08-04,,PT,PPL,2742617,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Avanca,
Kc8Mj6AKw0,30304,303,null,4,Aveleda,152,41.52113,6671,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Aveleda,-8.46682,P,2018-02-19,,PT,PPL,2742595,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Aveleda,
UiDHxXyxsd,10902,109,null,2,Arrifana,271,40.91565,6927,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Arrifana,-8.49657,P,2012-01-17,,PT,PPL,2742681,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Arrifana,
lCnPFyD7Bk,10303,103,null,2,Arcos,35,40.44779,6725,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Arcos,-8.44171,P,2018-12-04,,PT,PPL,2742811,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Arcos,
aq2EWAJRMr,131601,1316,null,17,Arcos,51,41.39629,819,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Arcos,San Miguel de Arcos",-8.66685,P,2018-06-21,,PT,PPL,2742809,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Arcos,
1Ax3kHR3at,160905,1609,null,20,Areosa,11,41.71779,4626,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Areosa,Areoza,Ariosa",-8.85707,P,2012-01-17,,PT,PPL,2742765,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Areosa,
V7EQZC6bwr,60102,601,null,7,Arganil,175,40.21826,4330,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Arganil,a jia ni er,Арганил,阿加尼爾",-8.05403,P,2014-04-06,,PT,PPLA2,2742757,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Arganil,
Cqehmzw2BI,131701,1317,null,17,Arcozelo,54,41.06187,14352,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Arcozello,Arcozelo,Argaselo",-8.63192,P,2018-02-21,,PT,PPL,2742796,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Arcozelo,
04WGKemZDu,160134,1601,null,20,Arcos de Valdevez,42,41.84668,22847,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Arcos de Valdevez,Arcos de Vale de Vez,Arcos de Valle de Vez",-8.41905,P,2018-05-17,,PT,PPL,2742804,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Arcos de Valdevez,
l4Y2SbF1II,30302,303,null,4,Arcos,167,41.52185,6805,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Arcos,-8.42151,P,2018-02-19,,PT,PPL,2742808,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Arcos,
9cHCwucQZz,131304,1313,null,17,Argivai,32,41.37744,2187,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Argivai,-8.72987,P,2018-02-09,,PT,PPL,2742752,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Argivai,
YhJOTggUqn,10901,109,null,2,Argoncilhe,167,41.02541,8743,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Argoncilhe,-8.53885,P,2012-01-17,,PT,PPL,2742750,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Argoncilhe,
JkT6C0wVng,61002,610,null,7,Arazede,89,40.28627,5906,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Araxede,Arazede",-8.64999,P,2018-03-21,,PT,PPL,2742827,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Arazede,
TZVIVHhYhN,130604,1306,null,17,Anta,121,41.26634,10951,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Anta,-8.62844,P,2018-12-04,,PT,PPL,2742868,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Anta,
9lFwkaoDaq,131303,1313,null,17,Amorim,34,41.40503,2856,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-8.75046,P,2018-05-16,,PT,PPL,2742912,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Amorim,
VaaGDIKzyh,10501,105,null,2,Aradas,23,40.62084,7295,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Aradas,-8.64195,P,2016-03-10,,PT,PPL,2742833,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Aradas,
iy6PSPXdjh,130133,1301,null,17,Amarante,96,41.27271,6782,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Amarante,-8.08245,P,2018-05-09,,PT,PPLA2,2742965,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Amarante,
lffOIlVB1M,130701,1307,null,17,Alpendurada,216,41.08944,8485,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-8.24643,P,2018-03-21,,PT,PPL,2743038,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Alpendurada,
IuyDQYsnn2,30402,304,null,4,Alvito,359,41.49872,963,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-8.00386,P,2018-05-22,,PT,PPL,2742977,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Alvito,
FOSHZXE3Dn,30602,306,null,4,Apúlia,10,41.48512,4394,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Apulia,Apúlia",-8.76413,P,2012-01-17,,PT,PPL,2742837,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Apulia,
K1MLZcTAky,60201,602,null,7,Ançã,48,40.27161,2625,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-8.5209,P,2018-06-13,,PT,PPL,2742904,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Anca,
JvNPXht1D1,170101,1701,null,21,Alijó,578,41.27644,11942,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Alijo,Alijó,Alizho,Алижо,Аліжо",-7.47489,P,2019-07-18,,PT,PPL,2743067,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Alijo,
QaDSNDtD0W,10201,102,null,2,Albergaria-a-Velha,128,40.69318,7974,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Albergaria,Albergaria-a-Velha",-8.47994,P,2014-03-06,,PT,PPLA2,2743233,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Albergaria-a-Velha,
OyNfHHZMk1,50404,504,null,6,Aldeia de Joanes,471,40.13905,1333,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Aldeia de Joanes,-7.51694,P,2018-12-04,,PT,PPL,2743177,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Aldeia de Joanes,
OUqNeyAyEr,40201,402,null,5,Alfaião,551,41.7639,173,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Alfaiao,Alfaião",-6.72467,P,2018-02-11,,PT,PPL,2743105,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Alfaiao,
OSxShlIb4I,61501,615,null,7,Alfarelos,59,40.15057,1439,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Al'farelosh',Alfarelos,Альфарелошь",-8.65326,P,2013-01-09,,PT,PPL,2743097,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Alfarelos,
g1ax3JMtNh,131501,1315,null,17,Alfena,117,41.23671,15211,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Alfena,-8.52454,P,2018-01-15,,PT,PPL,2743095,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Alfena,
LehqvMPlKn,90101,901,null,11,Aguiar da Beira,794,40.81726,5473,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Agiar-da-Bejra,Aguiar da Beira,Aguiar da Beira Municipality,Агиар-да-Бейра",-7.54431,P,2018-05-17,,PT,PPLA2,2743283,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Aguiar da Beira,
jicVnWhSwH,10104,101,null,2,Águeda,39,40.5772,11941,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Ageda,Agueda,Agueda Municipality,a ge da,ageda,agwyda,Águeda,Águeda Municipality,Агеда,آگوئدا,აგედა,阿格達",-8.44442,P,2020-02-03,,PT,PPLA2,2743292,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Agueda,
pKoCFRDQRY,60501,605,null,7,Alhadas,76,40.18607,3768,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Alhadas,-8.79057,P,2012-08-04,,PT,PPL,2743076,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Alhadas,
CAYMUJ91L2,130608,1306,null,17,Águas Santas,103,41.21017,27686,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Aguas Santas,Águas Santas",-8.57599,P,2018-03-21,,PT,PPL,2743304,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Aguas Santas,
7fWwh7K7GY,131402,1314,null,17,Água Longa,116,41.24972,2207,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Agua Longa,Água Longa",-8.49285,P,2018-10-18,,PT,PPL,2743315,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Agua Longa,
noOYQe24OO,410105,4101,null,23,Vila do Porto,1,36.95648,480,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-25.14052,P,2018-02-27,,PT,PPL,3372473,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Vila do Porto,
4a2MkAyTvl,31301,313,null,4,Aboim da Nóbrega,400,41.74892,987,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Aboim,Aboim da Nobrega,Aboim da Nóbrega",-8.39208,P,2013-03-13,,PT,PPL,2743436,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Aboim da Nobrega,410
